rec_id,obc_timestamp,lap_obc_timestamp,dist,lap_dist,gps_utctime,gps_latitude,gps_longitude,gps_speed,lfm_temperature,lfm_integratedcorrflow,lfm_instantflow,lap_lfm_integratedcorrflow,gfs_gasflow,gfs_gastemp,gfs_netgasvolume,lap_gfs_netgasvolume,jm3_netjoule,lap_jm3_netjoule,jm3_voltage,jm3_current,volt_voltage,volt_difference,lap_lap,start_lap,finish_lap
0,1688709828,0,0,0,06.03.47,-8.89585255,116.3029002,13.2,,,,,7.6134,28.034,0.4955,0,971.715,0,13158,1607,31962,-14560,1,1,0
1,1688709828,0.099999905,5.123818862603651,5.123818862603651,06.03.48,-8.895841517,116.3029455,16.3,,,,,7.6134,28.034,0.4955,0,971.715,0,13158,1607,32029,-14493,1,1,0
2,1688709828,0.20000004768371582,5.123818862603651,5.123818862603651,06.03.48,-8.895841517,116.3029455,16.3,,,,,7.6134,28.034,0.4955,0,975.935,4.219999999999914,13160,1603,32029,-14493,1,1,0
3,1688709829,0.2999999523162842,5.123818862603651,5.123818862603651,06.03.48,-8.895841517,116.3029455,16.3,,,,,7.6134,28.034,0.4955,0,975.935,4.219999999999914,13160,1603,32105,-14417,1,1,0
4,1688709829,0.40000009536743164,5.123818862603651,5.123818862603651,06.03.48,-8.895841517,116.3029455,16.3,,,,,7.6134,28.034,0.4955,0,980.177,8.461999999999989,13158,1611,32105,-14417,1,1,0
5,1688709829,0.5,5.123818862603651,5.123818862603651,06.03.48,-8.895841517,116.3029455,16.3,,,,,7.6134,28.034,0.4955,0,980.177,8.461999999999989,13158,1611,32185,-14337,1,1,0
6,1688709829,0.5999999046325684,5.123818862603651,5.123818862603651,06.03.48,-8.895841517,116.3029455,16.3,,,,,7.6134,28.034,0.4955,0,984.415,12.699999999999932,13157,1609,32185,-14337,1,1,0
7,1688709829,0.7000000476837158,5.123818862603651,5.123818862603651,06.03.48,-8.895841517,116.3029455,16.3,,,,,7.6134,28.034,0.4955,0,984.415,12.699999999999932,13157,1609,32270,-14252,1,1,0
8,1688709829,0.7999999523162842,5.123818862603651,5.123818862603651,06.03.48,-8.895841517,116.3029455,16.3,,,,,7.6134,28.034,0.4955,0,988.636,16.920999999999935,13161,1604,32270,-14252,1,1,0
9,1688709829,0.9000000953674316,5.123818862603651,5.123818862603651,06.03.48,-8.895841517,116.3029455,16.3,,,,,7.6134,28.034,0.4955,0,988.636,16.920999999999935,13161,1604,32351,-14171,1,1,0
10,1688709829,1,5.123818862603651,5.123818862603651,06.03.48,-8.895841517,116.3029455,16.3,,,,,7.6134,28.034,0.4955,0,992.861,21.145999999999958,13159,1605,32351,-14171,1,1,0
11,1688709829,1.0999999046325684,10.733741034317234,10.733741034317234,06.03.49,-8.895830067,116.3029952,18.5,,,,,7.6134,28.034,0.4955,0,992.861,21.145999999999958,13159,1605,32448,-14074,1,1,0
12,1688709829,1.2000000476837158,10.733741034317234,10.733741034317234,06.03.49,-8.895830067,116.3029952,18.5,,,,,7.4577,28.034,0.6469,0.15140000000000003,997.101,25.385999999999967,13156,1611,32448,-14074,1,1,0
13,1688709830,1.2999999523162842,10.733741034317234,10.733741034317234,06.03.49,-8.895830067,116.3029952,18.5,,,,,7.4577,28.034,0.6469,0.15140000000000003,997.101,25.385999999999967,13156,1611,32545,-13977,1,1,0
14,1688709830,1.4000000953674316,10.733741034317234,10.733741034317234,06.03.49,-8.895830067,116.3029952,18.5,,,,,7.4577,28.034,0.6469,0.15140000000000003,1001.799,30.083999999999946,13094,1794,32545,-13977,1,1,0
15,1688709830,1.5,10.733741034317234,10.733741034317234,06.03.49,-8.895830067,116.3029952,18.5,,,,,7.4577,28.034,0.6469,0.15140000000000003,1001.799,30.083999999999946,13094,1794,32658,-13864,1,1,0
16,1688709830,1.5999999046325684,10.733741034317234,10.733741034317234,06.03.49,-8.895830067,116.3029952,18.5,,,,,7.4577,28.034,0.6469,0.15140000000000003,1007.644,35.928999999999974,12933,2259,32658,-13864,1,1,0
17,1688709830,1.7000000476837158,10.733741034317234,10.733741034317234,06.03.49,-8.895830067,116.3029952,18.5,,,,,7.4577,28.034,0.6469,0.15140000000000003,1007.644,35.928999999999974,12933,2259,32732,-13790,1,1,0
18,1688709830,1.7999999523162842,10.733741034317234,10.733741034317234,06.03.49,-8.895830067,116.3029952,18.5,,,,,7.4577,28.034,0.6469,0.15140000000000003,1013.219,41.50400000000002,12970,2150,32732,-13790,1,1,0
19,1688709830,1.9000000953674316,10.733741034317234,10.733741034317234,06.03.49,-8.895830067,116.3029952,18.5,,,,,7.4577,28.034,0.6469,0.15140000000000003,1013.219,41.50400000000002,12970,2150,32866,-13656,1,1,0
20,1688709830,2,10.733741034317234,10.733741034317234,06.03.49,-8.895830067,116.3029952,18.5,,,,,7.4577,28.034,0.6469,0.15140000000000003,1017.092,45.37699999999995,13204,1474,32866,-13656,1,1,0
21,1688709830,2.0999999046325684,18.22907373079313,18.22907373079313,06.03.50,-8.895816833,116.3030621,20.4,,,,,7.4577,28.034,0.6469,0.15140000000000003,1017.092,45.37699999999995,13204,1474,32970,-13552,1,1,0
22,1688709830,2.200000047683716,18.22907373079313,18.22907373079313,06.03.50,-8.895816833,116.3030621,20.4,,,,,7.4577,28.034,0.6469,0.15140000000000003,1021.092,49.37699999999995,13190,1515,32970,-13552,1,1,0
23,1688709831,2.299999952316284,18.22907373079313,18.22907373079313,06.03.50,-8.895816833,116.3030621,20.4,,,,,7.4577,28.034,0.6469,0.15140000000000003,1021.092,49.37699999999995,13190,1515,33085,-13437,1,1,0
24,1688709831,2.4000000953674316,18.22907373079313,18.22907373079313,06.03.50,-8.895816833,116.3030621,20.4,,,,,7.0045,28.0364,0.7882,0.2927,1025.178,53.46300000000008,13179,1550,33085,-13437,1,1,0
25,1688709831,2.5,18.22907373079313,18.22907373079313,06.03.50,-8.895816833,116.3030621,20.4,,,,,7.0045,28.0364,0.7882,0.2927,1025.178,53.46300000000008,13179,1550,33207,-13315,1,1,0
26,1688709831,2.5999999046325684,18.22907373079313,18.22907373079313,06.03.50,-8.895816833,116.3030621,20.4,,,,,7.0045,28.0364,0.7882,0.2927,1029.316,57.601,13172,1570,33207,-13315,1,1,0
27,1688709831,2.700000047683716,18.22907373079313,18.22907373079313,06.03.50,-8.895816833,116.3030621,20.4,,,,,7.0045,28.0364,0.7882,0.2927,1029.316,57.601,13172,1570,33310,-13212,1,1,0
28,1688709831,2.799999952316284,18.22907373079313,18.22907373079313,06.03.50,-8.895816833,116.3030621,20.4,,,,,7.0045,28.0364,0.7882,0.2927,1033.494,61.77899999999988,13169,1586,33310,-13212,1,1,0
29,1688709831,2.9000000953674316,18.22907373079313,18.22907373079313,06.03.50,-8.895816833,116.3030621,20.4,,,,,7.0045,28.0364,0.7882,0.2927,1033.494,61.77899999999988,13169,1586,33417,-13105,1,1,0
30,1688709831,3,18.22907373079313,18.22907373079313,06.03.50,-8.895816833,116.3030621,20.4,,,,,7.0045,28.0364,0.7882,0.2927,1037.696,65.98099999999988,13163,1595,33417,-13105,1,1,0
31,1688709831,3.0999999046325684,24.370696580885863,24.370696580885863,06.03.51,-8.8958046,116.3031166,21.8,,,,,7.0045,28.0364,0.7882,0.2927,1037.696,65.98099999999988,13163,1595,33536,-12986,1,1,0
32,1688709831,3.200000047683716,24.370696580885863,24.370696580885863,06.03.51,-8.8958046,116.3031166,21.8,,,,,7.0045,28.0364,0.7882,0.2927,1037.696,65.98099999999988,13163,1595,33536,-12986,1,1,0
33,1688709832,3.299999952316284,24.370696580885863,24.370696580885863,06.03.51,-8.8958046,116.3031166,21.8,,,,,7.0045,28.0364,0.7882,0.2927,1037.696,65.98099999999988,13163,1595,33637,-12885,1,1,0
34,1688709832,3.4000000953674316,24.370696580885863,24.370696580885863,06.03.51,-8.8958046,116.3031166,21.8,,,,,7.0045,28.0364,0.7882,0.2927,1046.108,74.39299999999992,13163,1597,33637,-12885,1,1,0
35,1688709832,3.5,24.370696580885863,24.370696580885863,06.03.51,-8.8958046,116.3031166,21.8,,,,,7.0045,28.0364,0.7882,0.2927,1046.108,74.39299999999992,13163,1597,33760,-12762,1,1,0
36,1688709832,3.5999999046325684,24.370696580885863,24.370696580885863,06.03.51,-8.8958046,116.3031166,21.8,,,,,6.4266,28.0364,0.9173,0.4218,1050.332,78.61700000000008,13160,1605,33760,-12762,1,1,0
37,1688709832,3.700000047683716,24.370696580885863,24.370696580885863,06.03.51,-8.8958046,116.3031166,21.8,,,,,6.4266,28.0364,0.9173,0.4218,1050.332,78.61700000000008,13160,1605,33842,-12680,1,1,0
38,1688709832,3.799999952316284,24.370696580885863,24.370696580885863,06.03.51,-8.8958046,116.3031166,21.8,,,,,6.4266,28.0364,0.9173,0.4218,1054.569,82.85399999999993,13157,1610,33842,-12680,1,1,0
39,1688709832,3.9000000953674316,24.370696580885863,24.370696580885863,06.03.51,-8.8958046,116.3031166,21.8,,,,,6.4266,28.0364,0.9173,0.4218,1054.569,82.85399999999993,13157,1610,33961,-12561,1,1,0
40,1688709832,4,24.370696580885863,24.370696580885863,06.03.51,-8.8958046,116.3031166,21.8,,,,,6.4266,28.0364,0.9173,0.4218,1058.805,87.09000000000003,13159,1609,33961,-12561,1,1,0
41,1688709832,4.099999904632568,30.729672874618114,30.729672874618114,06.03.52,-8.895792317,116.3031732,23,,,,,6.4266,28.0364,0.9173,0.4218,1058.805,87.09000000000003,13159,1609,34052,-12470,1,1,0
42,1688709832,4.200000047683716,30.729672874618114,30.729672874618114,06.03.52,-8.895792317,116.3031732,23,,,,,6.4266,28.0364,0.9173,0.4218,1063.04,91.32499999999993,13161,1608,34052,-12470,1,1,0
43,1688709833,4.299999952316284,30.729672874618114,30.729672874618114,06.03.52,-8.895792317,116.3031732,23,,,,,6.4266,28.0364,0.9173,0.4218,1063.04,91.32499999999993,13161,1608,34168,-12354,1,1,0
44,1688709833,4.400000095367432,30.729672874618114,30.729672874618114,06.03.52,-8.895792317,116.3031732,23,,,,,6.4266,28.0364,0.9173,0.4218,1067.281,95.56599999999992,13157,1610,34168,-12354,1,1,0
45,1688709833,4.5,30.729672874618114,30.729672874618114,06.03.52,-8.895792317,116.3031732,23,,,,,6.4266,28.0364,0.9173,0.4218,1067.281,95.56599999999992,13157,1610,34259,-12263,1,1,0
46,1688709833,4.599999904632568,30.729672874618114,30.729672874618114,06.03.52,-8.895792317,116.3031732,23,,,,,6.4266,28.0364,0.9173,0.4218,1071.517,99.80200000000002,13160,1609,34259,-12263,1,1,0
47,1688709833,4.700000047683716,30.729672874618114,30.729672874618114,06.03.52,-8.895792317,116.3031732,23,,,,,6.4266,28.0364,0.9173,0.4218,1071.517,99.80200000000002,13160,1609,34368,-12154,1,1,0
48,1688709833,4.799999952316284,30.729672874618114,30.729672874618114,06.03.52,-8.895792317,116.3031732,23,,,,,5.8292,28.0388,1.0347,0.5391999999999999,1075.763,104.04799999999989,13158,1613,34368,-12154,1,1,0
49,1688709833,4.900000095367432,30.729672874618114,30.729672874618114,06.03.52,-8.895792317,116.3031732,23,,,,,5.8292,28.0388,1.0347,0.5391999999999999,1075.763,104.04799999999989,13158,1613,34458,-12064,1,1,0
50,1688709833,5,30.729672874618114,30.729672874618114,06.03.52,-8.895792317,116.3031732,23,,,,,5.8292,28.0388,1.0347,0.5391999999999999,1080.023,108.30799999999988,13156,1617,34458,-12064,1,1,0
51,1688709833,5.099999904632568,37.55209984039105,37.55209984039105,06.03.53,-8.895776183,116.3032331,24.1,,,,,5.8292,28.0388,1.0347,0.5391999999999999,1080.023,108.30799999999988,13156,1617,34550,-11972,1,1,0
52,1688709833,5.200000047683716,37.55209984039105,37.55209984039105,06.03.53,-8.895776183,116.3032331,24.1,,,,,5.8292,28.0388,1.0347,0.5391999999999999,1084.284,112.56900000000007,13157,1619,34550,-11972,1,1,0
53,1688709834,5.299999952316284,37.55209984039105,37.55209984039105,06.03.53,-8.895776183,116.3032331,24.1,,,,,5.8292,28.0388,1.0347,0.5391999999999999,1084.284,112.56900000000007,13157,1619,34658,-11864,1,1,0
54,1688709834,5.400000095367432,37.55209984039105,37.55209984039105,06.03.53,-8.895776183,116.3032331,24.1,,,,,5.8292,28.0388,1.0347,0.5391999999999999,1088.539,116.82399999999996,13158,1612,34658,-11864,1,1,0
55,1688709834,5.5,37.55209984039105,37.55209984039105,06.03.53,-8.895776183,116.3032331,24.1,,,,,5.8292,28.0388,1.0347,0.5391999999999999,1088.539,116.82399999999996,13158,1612,34726,-11796,1,1,0
56,1688709834,5.599999904632568,37.55209984039105,37.55209984039105,06.03.53,-8.895776183,116.3032331,24.1,,,,,5.8292,28.0388,1.0347,0.5391999999999999,1092.784,121.06900000000007,13160,1613,34726,-11796,1,1,0
57,1688709834,5.700000047683716,37.55209984039105,37.55209984039105,06.03.53,-8.895776183,116.3032331,24.1,,,,,5.8292,28.0388,1.0347,0.5391999999999999,1092.784,121.06900000000007,13160,1613,34826,-11696,1,1,0
58,1688709834,5.799999952316284,37.55209984039105,37.55209984039105,06.03.53,-8.895776183,116.3032331,24.1,,,,,5.8292,28.0388,1.0347,0.5391999999999999,1096.997,125.28200000000004,13163,1600,34826,-11696,1,1,0
59,1688709834,5.900000095367432,37.55209984039105,37.55209984039105,06.03.53,-8.895776183,116.3032331,24.1,,,,,5.8292,28.0388,1.0347,0.5391999999999999,1096.997,125.28200000000004,13163,1600,34911,-11611,1,1,0
60,1688709834,6,37.55209984039105,37.55209984039105,06.03.53,-8.895776183,116.3032331,24.1,,,,,5.3234,28.0388,1.1415,0.6459999999999999,1100.968,129.25300000000004,13195,1504,34911,-11611,1,1,0
61,1688709834,6.099999904632568,44.37780451,44.37780451,06.03.54,-8.89576165,116.3032934,24.9,,,,,5.3234,28.0388,1.1415,0.6459999999999999,1100.968,129.25300000000004,13195,1504,34979,-11543,1,1,0
62,1688709834,6.200000047683716,44.37780451,44.37780451,06.03.54,-8.89576165,116.3032934,24.9,,,,,5.3234,28.0388,1.1415,0.6459999999999999,1104.863,133.14800000000002,13204,1475,34979,-11543,1,1,0
63,1688709835,6.299999952316284,44.37780451,44.37780451,06.03.54,-8.89576165,116.3032934,24.9,,,,,5.3234,28.0388,1.1415,0.6459999999999999,1104.863,133.14800000000002,13204,1475,35080,-11442,1,1,0
64,1688709835,6.400000095367432,44.37780451,44.37780451,06.03.54,-8.89576165,116.3032934,24.9,,,,,5.3234,28.0388,1.1415,0.6459999999999999,1108.764,137.04899999999986,13204,1477,35080,-11442,1,1,0
65,1688709835,6.5,44.37780451,44.37780451,06.03.54,-8.89576165,116.3032934,24.9,,,,,5.3234,28.0388,1.1415,0.6459999999999999,1108.764,137.04899999999986,13204,1477,35150,-11372,1,1,0
66,1688709835,6.599999904632568,44.37780451,44.37780451,06.03.54,-8.89576165,116.3032934,24.9,,,,,5.3234,28.0388,1.1415,0.6459999999999999,1112.693,140.97799999999995,13202,1488,35150,-11372,1,1,0
67,1688709835,6.700000047683716,44.37780451,44.37780451,06.03.54,-8.89576165,116.3032934,24.9,,,,,5.3234,28.0388,1.1415,0.6459999999999999,1112.693,140.97799999999995,13202,1488,35227,-11295,1,1,0
68,1688709835,6.799999952316284,44.37780451,44.37780451,06.03.54,-8.89576165,116.3032934,24.9,,,,,5.3234,28.0388,1.1415,0.6459999999999999,1116.63,144.91500000000008,13204,1490,35227,-11295,1,1,0
69,1688709835,6.900000095367432,44.37780451,44.37780451,06.03.54,-8.89576165,116.3032934,24.9,,,,,5.3234,28.0388,1.1415,0.6459999999999999,1116.63,144.91500000000008,13204,1490,35314,-11208,1,1,0
70,1688709835,7,44.37780451,44.37780451,06.03.54,-8.89576165,116.3032934,24.9,,,,,5.3234,28.0388,1.1415,0.6459999999999999,1120.56,148.8449999999999,13203,1488,35314,-11208,1,1,0
71,1688709835,7.099999904632568,51.759137903460136,51.759137903460136,06.03.55,-8.89574555,116.3033586,25.6,,,,,5.3234,28.0388,1.1415,0.6459999999999999,1120.56,148.8449999999999,13203,1488,35384,-11138,1,1,0
72,1688709835,7.200000047683716,51.759137903460136,51.759137903460136,06.03.55,-8.89574555,116.3033586,25.6,,,,,5.3234,28.0388,1.1415,0.6459999999999999,1124.493,152.7779999999999,13200,1489,35384,-11138,1,1,0
73,1688709836,7.299999952316284,51.759137903460136,51.759137903460136,06.03.55,-8.89574555,116.3033586,25.6,,,,,4.8908,28.0412,1.2381,0.7425999999999999,1124.493,152.7779999999999,13200,1489,35480,-11042,1,1,0
74,1688709836,7.400000095367432,51.759137903460136,51.759137903460136,06.03.55,-8.89574555,116.3033586,25.6,,,,,4.8908,28.0412,1.2381,0.7425999999999999,1128.434,156.71899999999994,13202,1492,35480,-11042,1,1,0
75,1688709836,7.5,51.759137903460136,51.759137903460136,06.03.55,-8.89574555,116.3033586,25.6,,,,,4.8908,28.0412,1.2381,0.7425999999999999,1128.434,156.71899999999994,13202,1492,35553,-10969,1,1,0
76,1688709836,7.599999904632568,51.759137903460136,51.759137903460136,06.03.55,-8.89574555,116.3033586,25.6,,,,,4.8908,28.0412,1.2381,0.7425999999999999,1132.377,160.66199999999992,13200,1493,35553,-10969,1,1,0
77,1688709836,7.700000047683716,51.759137903460136,51.759137903460136,06.03.55,-8.89574555,116.3033586,25.6,,,,,4.8908,28.0412,1.2381,0.7425999999999999,1132.377,160.66199999999992,13200,1493,35623,-10899,1,1,0
78,1688709836,7.799999952316284,51.759137903460136,51.759137903460136,06.03.55,-8.89574555,116.3033586,25.6,,,,,4.8908,28.0412,1.2381,0.7425999999999999,1136.312,164.59699999999987,13201,1490,35623,-10899,1,1,0
79,1688709836,7.900000095367432,51.759137903460136,51.759137903460136,06.03.55,-8.89574555,116.3033586,25.6,,,,,4.8908,28.0412,1.2381,0.7425999999999999,1136.312,164.59699999999987,13201,1490,35702,-10820,1,1,0
80,1688709836,8,51.759137903460136,51.759137903460136,06.03.55,-8.89574555,116.3033586,25.6,,,,,4.8908,28.0412,1.2381,0.7425999999999999,1140.243,168.5279999999999,13203,1488,35702,-10820,1,1,0
81,1688709836,8.099999904632568,59.24077543069252,59.24077543069252,06.03.56,-8.89573045,116.303425,26.4,,,,,4.8908,28.0412,1.2381,0.7425999999999999,1140.243,168.5279999999999,13203,1488,35749,-10773,1,1,0
82,1688709836,8.200000047683716,59.24077543069252,59.24077543069252,06.03.56,-8.89573045,116.303425,26.4,,,,,4.8908,28.0412,1.2381,0.7425999999999999,1144.203,172.48799999999994,13199,1500,35749,-10773,1,1,0
83,1688709837,8.299999952316284,59.24077543069252,59.24077543069252,06.03.56,-8.89573045,116.303425,26.4,,,,,4.8908,28.0412,1.2381,0.7425999999999999,1144.203,172.48799999999994,13199,1500,35825,-10697,1,1,0
84,1688709837,8.400000095367432,59.24077543069252,59.24077543069252,06.03.56,-8.89573045,116.303425,26.4,,,,,4.8908,28.0412,1.2381,0.7425999999999999,1148.142,176.42700000000002,13199,1492,35825,-10697,1,1,0
85,1688709837,8.5,59.24077543069252,59.24077543069252,06.03.56,-8.89573045,116.303425,26.4,,,,,4.4921,28.0412,1.3283,0.8328,1148.142,176.42700000000002,13199,1492,35901,-10621,1,1,0
86,1688709837,8.599999904632568,59.24077543069252,59.24077543069252,06.03.56,-8.89573045,116.303425,26.4,,,,,4.4921,28.0412,1.3283,0.8328,1152.097,180.38199999999995,13199,1498,35901,-10621,1,1,0
87,1688709837,8.700000047683716,59.24077543069252,59.24077543069252,06.03.56,-8.89573045,116.303425,26.4,,,,,4.4921,28.0412,1.3283,0.8328,1152.097,180.38199999999995,13199,1498,35961,-10561,1,1,0
88,1688709837,8.799999952316284,59.24077543069252,59.24077543069252,06.03.56,-8.89573045,116.303425,26.4,,,,,4.4921,28.0412,1.3283,0.8328,1156.057,184.34199999999998,13197,1500,35961,-10561,1,1,0
89,1688709837,8.900000095367432,59.24077543069252,59.24077543069252,06.03.56,-8.89573045,116.303425,26.4,,,,,4.4921,28.0412,1.3283,0.8328,1156.057,184.34199999999998,13197,1500,36032,-10490,1,1,0
90,1688709837,9,59.24077543069252,59.24077543069252,06.03.56,-8.89573045,116.303425,26.4,,,,,4.4921,28.0412,1.3283,0.8328,1159.961,188.24599999999998,13202,1486,36032,-10490,1,1,0
91,1688709837,9.099999904632568,67.03757602699021,67.03757602699021,06.03.57,-8.895711567,116.3034933,27,,,,,4.4921,28.0412,1.3283,0.8328,1159.961,188.24599999999998,13202,1486,36090,-10432,1,1,0
92,1688709837,9.200000047683716,67.03757602699021,67.03757602699021,06.03.57,-8.895711567,116.3034933,27,,,,,4.4921,28.0412,1.3283,0.8328,1163.913,192.19799999999998,13198,1497,36090,-10432,1,1,0
93,1688709838,9.299999952316284,67.03757602699021,67.03757602699021,06.03.57,-8.895711567,116.3034933,27,,,,,4.4921,28.0412,1.3283,0.8328,1163.913,192.19799999999998,13198,1497,36150,-10372,1,1,0
94,1688709838,9.400000095367432,67.03757602699021,67.03757602699021,06.03.57,-8.895711567,116.3034933,27,,,,,4.4921,28.0412,1.3283,0.8328,1167.851,196.13600000000008,13199,1491,36150,-10372,1,1,0
95,1688709838,9.5,67.03757602699021,67.03757602699021,06.03.57,-8.895711567,116.3034933,27,,,,,4.4921,28.0412,1.3283,0.8328,1167.851,196.13600000000008,13199,1491,36214,-10308,1,1,0
96,1688709838,9.599999904632568,67.03757602699021,67.03757602699021,06.03.57,-8.895711567,116.3034933,27,,,,,4.4921,28.0412,1.3283,0.8328,1171.793,200.07799999999986,13202,1491,36214,-10308,1,1,0
97,1688709838,9.700000047683716,67.03757602699021,67.03757602699021,06.03.57,-8.895711567,116.3034933,27,,,,,4.1427,28.0437,1.4116,0.9160999999999999,1171.793,200.07799999999986,13202,1491,36267,-10255,1,1,0
98,1688709838,9.799999952316284,67.03757602699021,67.03757602699021,06.03.57,-8.895711567,116.3034933,27,,,,,4.1427,28.0437,1.4116,0.9160999999999999,1175.724,204.0089999999999,13202,1489,36267,-10255,1,1,0
99,1688709838,9.900000095367432,67.03757602699021,67.03757602699021,06.03.57,-8.895711567,116.3034933,27,,,,,4.1427,28.0437,1.4116,0.9160999999999999,1175.724,204.0089999999999,13202,1489,36333,-10189,1,1,0
100,1688709838,10,67.03757602699021,67.03757602699021,06.03.57,-8.895711567,116.3034933,27,,,,,4.1427,28.0437,1.4116,0.9160999999999999,1179.683,207.96799999999996,13201,1499,36333,-10189,1,1,0
101,1688709838,10.099999904632568,74.53836669938093,74.53836669938093,06.03.58,-8.895693267,116.3035591,27.5,,,,,4.1427,28.0437,1.4116,0.9160999999999999,1179.683,207.96799999999996,13201,1499,36399,-10123,1,1,0
102,1688709838,10.200000047683716,74.53836669938093,74.53836669938093,06.03.58,-8.895693267,116.3035591,27.5,,,,,4.1427,28.0437,1.4116,0.9160999999999999,1183.632,211.91700000000003,13201,1495,36399,-10123,1,1,0
103,1688709839,10.299999952316284,74.53836669938093,74.53836669938093,06.03.58,-8.895693267,116.3035591,27.5,,,,,4.1427,28.0437,1.4116,0.9160999999999999,1183.632,211.91700000000003,13201,1495,36449,-10073,1,1,0
104,1688709839,10.400000095367432,74.53836669938093,74.53836669938093,06.03.58,-8.895693267,116.3035591,27.5,,,,,4.1427,28.0437,1.4116,0.9160999999999999,1187.545,215.83000000000004,13203,1481,36449,-10073,1,1,0
105,1688709839,10.5,74.53836669938093,74.53836669938093,06.03.58,-8.895693267,116.3035591,27.5,,,,,4.1427,28.0437,1.4116,0.9160999999999999,1187.545,215.83000000000004,13203,1481,36513,-10009,1,1,0
106,1688709839,10.599999904632568,74.53836669938093,74.53836669938093,06.03.58,-8.895693267,116.3035591,27.5,,,,,4.1427,28.0437,1.4116,0.9160999999999999,1191.494,219.77899999999988,13199,1495,36513,-10009,1,1,0
107,1688709839,10.700000047683716,74.53836669938093,74.53836669938093,06.03.58,-8.895693267,116.3035591,27.5,,,,,4.1427,28.0437,1.4116,0.9160999999999999,1191.494,219.77899999999988,13199,1495,36557,-9965,1,1,0
108,1688709839,10.799999952316284,74.53836669938093,74.53836669938093,06.03.58,-8.895693267,116.3035591,27.5,,,,,4.1427,28.0437,1.4116,0.9160999999999999,1195.464,223.7489999999999,13197,1503,36557,-9965,1,1,0
109,1688709839,10.900000095367432,74.53836669938093,74.53836669938093,06.03.58,-8.895693267,116.3035591,27.5,,,,,3.8291,28.0437,1.4886,0.9930999999999999,1195.464,223.7489999999999,13197,1503,36622,-9900,1,1,0
110,1688709839,11,74.53836669938093,74.53836669938093,06.03.58,-8.895693267,116.3035591,27.5,,,,,3.8291,28.0437,1.4886,0.9930999999999999,1199.423,227.70799999999997,13200,1499,36622,-9900,1,1,0
111,1688709839,11.099999904632568,82.28537622264328,82.28537622264328,06.03.59,-8.895672883,116.3036265,28.1,,,,,3.8291,28.0437,1.4886,0.9930999999999999,1199.423,227.70799999999997,13200,1499,36672,-9850,1,1,0
112,1688709839,11.200000047683716,82.28537622264328,82.28537622264328,06.03.59,-8.895672883,116.3036265,28.1,,,,,3.8291,28.0437,1.4886,0.9930999999999999,1203.394,231.67899999999997,13200,1503,36672,-9850,1,1,0
113,1688709840,11.299999952316284,82.28537622264328,82.28537622264328,06.03.59,-8.895672883,116.3036265,28.1,,,,,3.8291,28.0437,1.4886,0.9930999999999999,1203.394,231.67899999999997,13200,1503,36725,-9797,1,1,0
114,1688709840,11.400000095367432,82.28537622264328,82.28537622264328,06.03.59,-8.895672883,116.3036265,28.1,,,,,3.8291,28.0437,1.4886,0.9930999999999999,1207.371,235.65600000000006,13197,1506,36725,-9797,1,1,0
115,1688709840,11.5,82.28537622264328,82.28537622264328,06.03.59,-8.895672883,116.3036265,28.1,,,,,3.8291,28.0437,1.4886,0.9930999999999999,1207.371,235.65600000000006,13197,1506,36775,-9747,1,1,0
116,1688709840,11.599999904632568,82.28537622264328,82.28537622264328,06.03.59,-8.895672883,116.3036265,28.1,,,,,3.8291,28.0437,1.4886,0.9930999999999999,1211.34,239.6249999999999,13200,1502,36775,-9747,1,1,0
117,1688709840,11.700000047683716,82.28537622264328,82.28537622264328,06.03.59,-8.895672883,116.3036265,28.1,,,,,3.8291,28.0437,1.4886,0.9930999999999999,1211.34,239.6249999999999,13200,1502,36831,-9691,1,1,0
118,1688709840,11.799999952316284,82.28537622264328,82.28537622264328,06.03.59,-8.895672883,116.3036265,28.1,,,,,3.8291,28.0437,1.4886,0.9930999999999999,1215.302,243.58699999999988,13199,1500,36831,-9691,1,1,0
119,1688709840,11.900000095367432,82.28537622264328,82.28537622264328,06.03.59,-8.895672883,116.3036265,28.1,,,,,3.8291,28.0437,1.4886,0.9930999999999999,1215.302,243.58699999999988,13199,1500,36882,-9640,1,1,0
120,1688709840,12,82.28537622264328,82.28537622264328,06.03.59,-8.895672883,116.3036265,28.1,,,,,3.8291,28.0437,1.4886,0.9930999999999999,1219.275,247.56000000000006,13197,1504,36882,-9640,1,1,0
121,1688709840,12.099999904632568,90.44552857898255,90.44552857898255,06.04.00,-8.895650583,116.3036973,28.5,,,,,3.5475,28.0461,1.56,1.0645,1219.275,247.56000000000006,13197,1504,36946,-9576,1,1,0
122,1688709840,12.200000047683716,90.44552857898255,90.44552857898255,06.04.00,-8.895650583,116.3036973,28.5,,,,,3.5475,28.0461,1.56,1.0645,1223.259,251.54399999999998,13197,1505,36946,-9576,1,1,0
123,1688709841,12.299999952316284,90.44552857898255,90.44552857898255,06.04.00,-8.895650583,116.3036973,28.5,,,,,3.5475,28.0461,1.56,1.0645,1223.259,251.54399999999998,13197,1505,36978,-9544,1,1,0
124,1688709841,12.400000095367432,90.44552857898255,90.44552857898255,06.04.00,-8.895650583,116.3036973,28.5,,,,,3.5475,28.0461,1.56,1.0645,1227.205,255.4899999999999,13197,1495,36978,-9544,1,1,0
